,partsID,L1,L2,Weather,Output
33393,260,1.701491971,0.720448778,good,2
33394,260,1.352761545,0.89992812,good,3
33395,260,1.1520535920000001,1.002145732,Hot,4
33396,260,1.182715727,1.084239317,good,4
33397,260,1.241339923,0.956480219,good,2
33398,260,1.308435212,1.0973868629999999,Cold,3
33399,260,1.29623618,0.8242096940000001,good,2
33400,260,1.816868133,1.019431383,good,2
33401,260,1.017574597,1.81054903,good,5
33402,260,2.076171459,0.902750156,rainy,4
33403,260,1.202061763,1.075112395,Cold,1
33404,260,1.29073729,0.7486066020000001,good,2
33405,260,1.249729178,0.8500738870000001,good,6
33406,260,1.031627369,1.0974122370000001,good,4
33407,260,1.0716518879999999,1.0841011759999999,good,2
33408,260,1.146992008,1.009652572,windy,1
33409,260,1.327252156,0.826353993,rainy,1
33410,260,1.224685588,0.9732993390000001,good,6
33411,260,1.322845257,0.9237375720000001,Hot,1
33412,260,1.1123230370000001,0.9183350379999999,good,3
33413,260,1.232642244,1.005241003,rainy,3
33414,260,1.342690364,0.9147828809999999,Cold,3
33415,260,1.549700117,0.784612379,good,3
33416,260,1.76386861,0.826691304,good,2
33417,260,1.563615243,0.797624343,good,3
33418,260,1.3863151669999998,0.9003963979999999,good,2
33419,260,1.0164052479999999,1.129130594,good,1
33420,260,1.3882930080000002,0.790731705,Mild,1
33421,260,1.029005908,1.1168334999999998,good,2
33422,260,0.9234364970000001,1.4917810569999999,rainy,3
33423,260,1.34631299,0.93694012,good,1
33424,260,1.017331522,1.237771832,good,2
33425,260,1.303121385,1.108812522,Mild,2
33426,260,1.172742267,1.102703368,Cold,3
33427,260,1.50565392,0.782139342,rainy,1
33428,260,1.070448383,1.124993946,lightrain,5
33429,260,0.988027177,1.091086203,good,3
33430,260,1.014754873,1.2243557059999999,good,3
33431,260,1.266756501,0.9172039559999999,Cold,3
33432,260,1.017493096,1.146511037,Cold,2
33433,260,1.280132148,0.9572358809999999,good,3
33434,260,1.420079376,0.930203709,windy,1
33435,260,0.720966332,1.9212686909999999,good,4
33436,260,1.081509167,1.2856946459999998,windy,3
33437,260,1.162461335,1.061573377,Cold,4
33438,260,1.5542338480000002,0.7887363940000001,Cold,4
33439,260,1.460178629,0.832595467,Cold,3
33440,260,1.370617021,0.9362981909999999,good,1
33441,260,1.437013422,0.784076885,good,2
33442,260,1.4689982369999999,1.032205082,good,2
33443,260,0.992246042,1.192750774,windy,3
33444,260,1.435986641,0.747355202,good,2
33445,260,1.234094345,1.082239036,good,1
33446,260,1.361882033,1.017735425,Cold,3
33447,260,1.197140217,1.019738969,Cold,4
33448,260,1.1898061290000002,0.985063197,rainy,1
33449,260,1.236274095,0.8895153290000001,Mild,2
33450,260,1.009877931,1.417514102,lightrain,3
33451,260,1.689319997,0.741232109,Sun,3
33452,260,1.289118963,0.941135652,good,1
33453,260,1.11276384,1.22303899,Sun,1
33454,260,1.037369188,1.276184286,good,3
33455,260,1.336305187,0.882130973,Cold,1
33456,260,1.044129222,1.122788683,good,1
33457,260,1.469294527,1.122169167,good,3
33458,260,1.203584716,1.001034021,Cold,3
33459,260,1.105450251,0.855473872,good,3
33460,260,1.036008603,1.27085317,windy,3
33461,260,1.6337766519999999,0.853894412,rainy,7
33462,260,1.048853098,1.2455104879999999,good,1
33463,260,1.0815151729999999,1.05202357,Cold,1
33464,260,1.308135543,0.8247149559999999,good,5
33465,260,1.367275045,0.811873383,good,2
33466,260,1.247988788,0.9939149629999999,good,3
33467,260,1.932512235,0.5423915770000001,windy,1
33468,260,1.285221425,0.9708900290000001,Cold,3
33469,260,1.350246233,0.9544629179999999,good,4
33470,260,1.178721693,1.043480852,good,4
33471,260,1.201082844,0.954307351,good,7
33472,260,1.693646496,0.757260545,rainy,2
33473,260,1.2942605440000001,1.033201522,windy,3
33474,260,1.7393227269999998,0.704499593,good,1
33475,260,1.094563986,0.925976705,good,1
33476,260,1.355077245,1.29712473,windy,4
33477,260,1.237988209,0.9991183840000001,Cloudy,7
33478,260,1.389938686,0.769169762,good,2
33479,260,1.206342583,1.045944807,Sun,2
33480,260,1.413488843,0.877269472,good,3
33481,260,1.034364252,1.2217561540000001,Sun,5
33482,260,1.415818082,0.8037981470000001,good,1
33483,260,1.4210894440000001,0.826918963,windy,2
33484,260,1.442894626,0.827276032,Cold,3
33485,260,1.500378564,0.873889385,good,3
33486,260,1.8722144319999998,0.632966338,good,2
33487,260,1.3745810619999999,0.7355435570000001,Cold,2
33488,260,1.1678265190000001,1.09947517,Hot,2
33489,260,1.1461879529999999,1.104522778,good,3
33490,260,1.090236824,1.1369864920000001,good,1
33491,260,1.254248447,1.068569447,good,4
33492,260,1.411427253,0.6860628259999999,good,2
33493,260,1.284186077,0.915835521,good,2
33494,260,1.50727787,0.7615316209999999,good,1
33495,260,1.331997609,0.83993617,Cold,4
33496,260,1.21385922,1.0507583,good,3
33497,260,1.171325513,1.090909788,good,1
33498,260,1.312308274,0.927514504,good,2
33499,260,1.589998895,0.775015487,Cold,1
33500,260,1.3205347379999999,0.834414457,Cold,1
33501,260,1.146559862,0.922050797,Fog,3
33502,260,1.401459931,1.069063303,Cold,1
33503,260,1.6120691969999998,0.849310497,Cold,3
33504,260,1.425316999,1.039189706,good,5
33505,260,1.3583186130000002,0.856066578,Hot,2
33506,260,1.031840624,1.240595142,Hot,2
33507,260,1.6328966759999999,0.767393137,rainy,2
33508,260,0.905359369,1.341375086,Cloudy,1
33509,260,1.654793461,0.6898625540000001,good,1
33510,260,1.265782883,0.985453562,good,2
33511,260,1.007928862,1.238075608,windy,2
33512,260,1.043872839,1.074322466,good,4
33513,260,1.214100352,0.944985285,good,2
33514,260,1.297183321,0.881620808,Cold,2
33515,260,1.197509705,1.090385922,good,5
33516,260,1.303952242,1.0622450159999999,good,5
33517,260,1.199066193,1.262391115,Cold,3
33518,260,1.405672293,1.214564129,good,6
33519,260,1.26901566,1.0881986540000002,windy,1
33520,260,1.3911700530000002,0.813026185,good,3
33521,260,1.287060775,0.987999319,Cold,2
33522,260,1.13533811,0.949465862,good,3
33523,260,1.17720219,1.073760503,Fog,2
33524,260,1.4256571690000002,0.86838064,Hot,4
33525,260,1.2625360620000001,1.121521982,good,1
33526,260,1.18441963,0.9603928409999999,good,3
33527,260,1.239420344,0.863899471,good,2
33528,260,1.190533006,1.0723137740000002,Hot,4
33529,260,1.194704712,0.9074395470000001,good,2
33530,260,1.556990273,0.7046023929999999,rainy,2
33531,260,0.995735102,1.272657526,good,2
33532,260,1.0646197179999999,1.1337936020000001,good,2
33533,260,1.304292297,0.776971258,good,2
33534,260,1.294303298,0.854908896,highwind,1
33535,260,1.341957971,0.942838673,good,2
33536,260,1.265756038,0.9183907440000001,good,2
33537,260,1.169992422,1.0646729609999999,Cold,3
33538,260,1.1901500870000001,0.84040332,good,3
33539,260,1.110909884,1.186224068,good,6
33540,260,1.377940058,0.791097752,Cold,3
33541,260,0.9231997540000001,1.140707555,rainy,2
33542,260,1.457569238,0.8875527329999999,na,2
33543,260,1.396664865,1.084814028,windy,2
33544,260,1.59948943,0.755526382,good,4
33545,260,1.307646547,1.1436310490000001,good,4
33546,260,1.352638934,0.865167687,good,4
33547,260,1.464856636,0.944363066,good,4
33548,260,0.90827902,1.431263542,good,2
33549,260,1.171503343,1.202531429,good,3
33550,260,1.7947490730000002,0.7173918340000001,good,2
33551,260,1.438175665,0.822527476,Hot,4
33552,260,1.106129114,1.1435500859999999,good,2
33553,260,1.02269483,0.92213832,good,2
33554,260,1.137877462,1.013737805,good,2
33555,260,1.405652696,0.774434712,good,1
33556,260,1.331670135,0.8263778490000001,Hot,3
33557,260,1.777700379,0.6887148470000001,Fog,2
33558,260,1.639415501,0.8467472640000001,Hot,2
33559,260,1.3929623530000002,0.8164549440000001,rainy,2
33560,260,1.449112055,0.860245307,Cloudy,1
33561,260,1.5500387930000001,0.728592515,good,2
33562,260,1.427434136,0.877827054,Sun,2
33563,260,1.241806167,1.049850653,lightrain,1
33564,260,1.5460804430000001,0.9487498109999999,good,3
33565,260,1.199914944,0.835550033,Mild,3
33566,260,1.12626744,1.251377676,good,2
33567,260,1.05875924,1.184550955,Cold,2
33568,260,1.299071494,1.1231536979999999,good,4
33569,260,1.5430884580000002,0.761352915,good,6
33570,260,1.170553343,0.9705586340000001,good,2
33571,260,1.4719378109999999,0.9222076570000001,rainy,4
33572,260,1.7108627419999998,0.847841617,good,2
33573,260,1.106901961,1.19560868,windy,3
33574,260,0.987278129,1.131896722,good,1
33575,260,1.7112246269999998,0.988561082,good,4
33576,260,1.148435066,1.135431531,Hot,2
33577,260,1.5161878869999998,0.9175153779999999,good,3
33578,260,1.351601082,1.050082534,good,6
33579,260,1.3790205869999999,0.865741069,good,2
33580,260,0.968380199,1.084393677,Hot,1
33581,260,1.133405633,0.9660112190000001,good,3
33582,260,1.143888386,1.18460401,Cold,1
33583,260,1.184430846,0.940881043,Cold,6
33584,260,1.435435756,0.775611348,na,4
33585,260,1.158822604,1.044427931,Cold,3
33586,260,1.30697652,1.059189085,Cold,1
33587,260,1.20935099,1.0464878309999999,Cold,6
33588,260,1.4802117819999998,0.834765403,good,5
33589,260,1.412875058,0.987048811,good,3
33590,260,0.983118339,1.261346954,good,4
33591,260,1.366254351,0.94566674,good,2
33592,260,1.1472208240000001,1.101518123,good,6
33593,260,1.232945149,1.075614713,lightwind,6
33594,260,0.809546868,1.534946172,good,5
33595,260,1.829462119,0.624682389,good,2
33596,260,1.27630531,0.904789608,good,1
33597,260,1.4439370269999998,0.855778655,Cold,1
33598,260,1.443677769,0.799638941,good,2
33599,260,1.6307453790000002,0.849410903,good,5
33600,260,1.550366651,0.841075173,good,1
33601,260,1.378278452,0.91347929,windy,4
33602,260,1.23135968,1.051911567,good,1
33603,260,1.203657921,1.264868942,good,5
33604,260,1.873234382,0.7383925379999999,rainy,4
33605,260,1.37889587,0.869000828,good,3
33606,260,1.703826962,1.106253353,good,3
33607,260,1.4655851930000001,0.839247869,good,1
33608,260,1.4286850480000002,0.8406983509999999,Cold,3
33609,260,1.4218893069999998,0.7726090790000001,Cold,2
33610,260,1.257211122,1.143457089,Cold,3
33611,260,0.94449298,1.233388924,Cloudy,3
33612,260,1.187442789,1.396529563,Cloudy,1
33613,260,0.9919746209999999,1.245618396,good,1
33614,260,1.217897395,1.032436312,na,3
33615,260,1.30952003,0.844261225,good,5
33616,260,1.567508128,0.6532067770000001,rainy,1
33617,260,0.983765384,1.03760198,good,2
33618,260,1.178695285,0.994788274,Hot,2
33619,260,1.3562208830000002,1.004386938,good,3
33620,260,1.5345480669999998,0.936463913,good,2
33621,260,1.584050336,0.8844334540000001,good,4
33622,260,1.3803669969999999,0.78368778,Cold,5
33623,260,1.253899776,0.90845174,good,1
33624,260,1.307782742,0.942930426,rainy,2
33625,260,1.085739713,0.868607598,good,3
33626,260,1.305243131,0.8014032459999999,good,1
33627,260,1.270809001,0.89457128,good,3
33628,260,1.243459235,0.853497402,good,1
33629,260,1.2644625809999999,0.791092888,windy,1
33630,260,1.615520932,0.713918895,windy,2
33631,260,0.987490412,1.120025613,windy,1
33632,260,1.174434095,0.961262387,good,4
33633,260,1.088988276,1.126103809,rainy,1
33634,260,1.2113388999999999,0.9441742390000001,good,1
33635,260,1.074019986,1.088326878,good,1
33636,260,1.702427869,0.9165459779999999,good,3
33637,260,1.859396269,1.334949683,good,5
33638,260,1.43978288,0.876956427,good,2
33639,260,1.199851241,0.946614035,good,4
33640,260,1.1955710940000002,0.983066997,good,2
33641,260,1.389863366,0.928330447,Cold,3
33642,260,1.2954843870000001,1.01796371,good,1
33643,260,1.306922799,0.941664273,good,2
33644,260,1.450082656,0.681354948,good,2
33645,260,1.148739867,1.154700062,good,2
33646,260,1.3366370509999999,1.265517883,good,4
33647,260,1.413763348,1.0483691370000001,good,5
33648,260,1.197917446,0.986112085,rainy,2
33649,260,1.3303484159999999,0.9570464809999999,good,4
33650,260,1.551172482,0.8498150309999999,good,2
33651,260,1.5426999680000002,0.738480215,good,2
33652,260,1.208822757,1.067439173,windy,3
33653,260,1.170117848,0.9152583059999999,good,1
33654,260,1.321343641,0.809516351,good,3
33655,260,1.108747126,1.111543671,good,2
33656,260,1.598703419,1.1263363579999999,good,5
33657,260,2.032776179,0.589007162,rainy,1
33658,260,1.275974119,0.886922764,Hot,5
33659,260,1.502771146,0.75191011,good,2
33660,260,1.3353782840000001,0.864093575,good,1
33661,260,1.4281268169999999,0.932682004,Cloudy,4
33662,260,1.213315455,0.9935611679999999,Mild,4
33663,260,1.061698257,1.799280956,rainy,2
33664,260,1.22223378,0.9502758309999999,good,1
33665,260,1.3117284740000001,1.140965883,Sun,4
33666,260,1.387586174,1.094979707,rainy,2
33667,260,1.3395521209999999,0.740091741,lightrain,3
33668,260,1.3013087970000001,0.856013219,Mild,2
33669,260,1.116695121,1.154949099,Sun,2
33670,260,1.3509891580000002,0.842189002,Sun,4
33671,260,1.327731313,0.90646126,rainy,2
33672,260,1.1448139,1.345661055,Sun,3
33673,260,1.57773398,0.6634052460000001,good,2
33674,260,1.282988466,0.888620297,good,3
33675,260,1.1354276079999999,0.852288767,good,3
33676,260,1.114855532,1.185620567,rainy,1
33677,260,1.362563768,1.096039641,good,2
33678,260,1.3751097680000002,0.984477662,Hot,3
33679,260,0.96197425,1.27830399,Hot,3
33680,260,1.007910148,1.98425492,Hot,4
33681,260,1.031341795,1.037938744,good,3
33682,260,1.615171,0.7425141829999999,good,4
33683,260,1.435016632,0.913576095,lightrain,4
33684,260,1.8396315380000001,0.778235363,rainy,3
33685,260,1.2057157029999999,1.031777985,Hot,2
33686,260,1.28716534,0.823630918,good,1
33687,260,1.183250086,1.032367667,Cold,2
33688,260,1.395196479,1.072012838,good,1
33689,260,1.024570675,0.8250595490000001,good,1
33690,260,1.621502114,0.79249448,good,6
33691,260,1.68386678,0.7489546979999999,good,4
33692,260,1.065504445,1.038475102,good,2
33693,260,1.344367312,0.79454112,na,3
33694,260,1.343708721,0.867525271,good,2
33695,260,1.471597696,1.354778821,good,6
33696,260,1.6208565519999998,0.9086622659999999,good,5
33697,260,1.1224064120000001,1.2754948990000001,Cold,1
33698,260,1.303969158,0.8984312329999999,good,1
33699,260,1.471972881,0.821923627,good,4
33700,260,1.210808436,0.956214805,good,2
33701,260,1.50679328,0.779716058,good,4
33702,260,1.30830601,0.7993274990000001,good,1
33703,260,1.0160055190000001,1.185841375,good,4
33704,260,1.077208519,1.2583087179999999,windy,4
33705,260,1.7725356019999998,0.8198719179999999,good,5
33706,260,1.403470871,0.9934838859999999,good,4
33707,260,1.127402411,1.059000706,good,2
33708,260,1.765246665,0.8943116659999999,windy,1
33709,260,1.320103067,0.8290552840000001,good,2
33710,260,1.171216172,1.081143032,good,1
33711,260,1.191895581,0.994977496,good,1
33712,260,0.9890845220000001,1.1792467359999999,Hot,5
33713,260,1.379418055,0.919022527,Hot,3
33714,260,1.562517383,0.672467448,Fog,2
33715,260,1.33301916,0.8445349940000001,good,2
33716,260,1.2603664509999999,1.110608877,Hot,7
33717,260,1.047103445,1.1136001420000001,good,2
33718,260,1.4021041140000001,0.980381866,good,4
33719,260,1.338980711,0.9132646529999999,good,3
33720,260,1.348660247,0.960648995,good,4
33721,260,1.4195378280000002,0.907046535,good,1
33722,260,1.253035584,0.859103527,good,3
33723,260,1.4992172559999999,0.6980005779999999,good,3
33724,260,1.373564745,0.627647724,good,2
33725,260,1.203772441,1.2005834659999999,Cold,2
33726,260,1.172113922,0.9955678379999999,good,4
33727,260,1.2053354490000001,1.090193613,good,3
33728,260,1.573021512,0.686127385,good,4
33729,260,1.068918335,1.0700667209999999,rainy,3
33730,260,0.892609667,1.438883379,good,2
33731,260,1.269504721,0.9127589209999999,good,1
33732,260,1.286320538,0.8316437190000001,rainy,2
33733,260,1.255826621,0.855653337,good,1
33734,260,1.196464955,1.2026663990000002,rainy,3
33735,260,1.3904287030000002,0.893038103,Hot,3
33736,260,0.9227994409999999,1.192464006,good,3
33737,260,1.415327629,0.794747622,good,2
33738,260,1.084005195,1.0053226,good,5
33739,260,1.4660774540000001,0.900671762,good,2
33740,260,1.4652945080000002,0.796699135,good,1
33741,260,1.1388351140000001,1.007288774,good,1
33742,260,1.329856144,0.827068499,good,1
33743,260,1.0981242390000001,1.008766991,Cold,1
33744,260,1.210606421,0.846880816,good,2
33745,260,0.981839128,1.2561264559999998,good,3
33746,260,1.403198021,0.80114234,Cloudy,6
33747,260,1.407877201,1.005352314,Cloudy,3
33748,260,1.491769892,1.1611528309999999,good,3
33749,260,1.1997987140000002,1.1810482409999998,good,7
33750,260,1.21062424,1.138594446,good,2
33751,260,1.49823178,0.802522975,good,3
33752,260,1.480477895,0.752425056,Cold,3
33753,260,1.3270086140000001,0.977376572,good,5
33754,260,0.891677985,1.093726559,Cold,2
33755,260,1.258046483,1.027631353,Sun,4
33756,260,0.985320995,0.9512503929999999,windy,3
33757,260,1.2760294559999998,1.1473813290000001,Hot,3
33758,260,1.54499776,0.767649548,Hot,1
33759,260,1.116923293,1.033418608,good,2
33760,260,1.1121376040000002,1.32462583,Cloudy,6
33761,260,1.231377729,0.903661435,good,2
33762,260,1.390235401,0.893140092,good,4
33763,260,1.349501557,0.937742994,windy,5
33764,260,1.120503821,1.1063111620000001,rainy,2
33765,260,1.208054231,1.024142331,Mild,2
33766,260,1.260711567,0.972479972,Cold,2
33767,260,1.44980654,0.968690542,good,5
33768,260,1.077213075,1.069064143,good,2
33769,260,1.028016426,0.9147083659999999,rainy,1
33770,260,1.235294261,1.032822011,Mild,1
33771,260,1.3539918530000001,0.833295717,Cloudy,3
33772,260,1.350128445,0.9642865759999999,Sun,2
33773,260,1.138758222,1.042464565,Cloudy,1
33774,260,1.543899114,0.7049293879999999,Cold,1
33775,260,1.61235878,0.765953123,na,3
33776,260,1.37460747,0.837872499,good,2
33777,260,1.50355559,0.7649496090000001,good,2
33778,260,1.927625507,0.626866526,good,3
33779,260,1.403564534,0.738907743,good,3
33780,260,1.586384596,0.74821009,good,2
33781,260,1.679568181,0.737838613,good,1
33782,260,1.584515499,0.9632936329999999,good,3
33783,260,1.811142541,0.803183255,good,6
33784,260,1.40248993,0.914238896,good,2
33785,260,1.7075213130000002,0.723879316,Cold,3
33786,260,1.40849214,0.766668008,good,2
33787,260,1.276647168,0.859785335,good,2
33788,260,1.169547215,0.978056433,good,3
33789,260,1.301764518,0.947758227,na,2
33790,260,1.161061324,0.9510789470000001,good,1
33791,260,1.490653699,0.941570369,good,4
33792,260,1.348436353,0.9011641859999999,good,2
33793,260,0.9295059040000001,1.886900326,good,3
33794,260,1.2966168120000001,0.963530853,good,1
33795,260,1.456191831,0.87404347,heavyrain,4
33796,260,1.6184378590000001,0.959178538,Cold,4
33797,260,1.5035492419999998,0.797783028,windy,8
33798,260,1.1826141190000001,1.098562394,good,4
33799,260,1.1594551290000001,0.984510372,good,2
33800,260,1.6482243369999998,0.999067081,good,2
33801,260,1.196143688,0.952132485,good,3
33802,260,1.29792175,0.8409931559999999,rainy,4
33803,260,1.6808227690000002,0.739837008,windy,1
33804,260,1.0457503959999999,1.01024888,Hot,1
33805,260,1.082655118,1.085709951,highwind,2
33806,260,1.389687684,0.843639613,windy,1
33807,260,1.303500652,1.009061945,good,3
33808,260,1.441402377,0.826875244,good,2
33809,260,1.1035572040000001,1.236016052,good,3
33810,260,1.172078269,1.170952308,good,1
33811,260,0.9946200070000001,1.3707243569999998,good,4
33812,260,1.348682465,1.084078509,windy,2
33813,260,1.334367648,0.811542027,good,1
33814,260,1.101037489,1.0418954009999999,good,1
33815,260,1.129441338,1.2243110879999999,Cold,2
33816,260,2.23695091,0.781034707,good,4
33817,260,1.03034216,1.0046647290000001,good,1
33818,260,0.98846455,1.061312651,Hot,1
33819,260,1.359246996,0.919959856,good,3
33820,260,1.382380001,0.8502064309999999,good,5
33821,260,1.407675166,0.9810985409999999,good,2
33822,260,1.441090389,0.8292745429999999,good,1
33823,260,1.9655693680000001,0.8399770329999999,good,4
33824,260,1.09590131,1.232673326,good,2
33825,260,1.304169348,1.118368815,good,2
33826,260,1.376896102,0.875947528,Cold,3
33827,260,1.1289504670000001,1.2161830340000002,rainy,1
33828,260,1.279535446,1.03308857,windy,4
33829,260,1.318659738,0.944313464,good,2
33830,260,1.094153895,1.095205658,good,2
33831,260,2.072731858,0.862448243,good,2
33832,260,1.672127146,0.69623144,good,1
33833,260,1.296092872,0.949490625,good,6
33834,260,1.542932964,0.807958101,Hot,3
33835,260,2.213435486,0.7287614379999999,Sun,3
33836,260,1.128366817,1.025985401,rainy,5
33837,260,1.35151412,0.9604441309999999,Cloudy,4
33838,260,1.451357101,0.92865989,Cloudy,2
33839,260,1.436918369,0.894978918,Cloudy,2
33840,260,1.555999486,0.922555413,Cloudy,1
33841,260,0.8907724290000001,1.340106096,Mild,3
33842,260,1.344424483,0.8153991009999999,Sun,1
33843,260,1.6660607769999998,0.670238022,good,5
33844,260,1.284817104,0.9218437340000001,Hot,3
33845,260,1.567052392,0.832540003,windy,2
33846,260,1.805576342,0.855947446,good,3
33847,260,1.8219268219999998,0.6835160109999999,Hot,2
33848,260,1.599439743,0.868597622,good,3
33849,260,1.134978221,1.071599027,good,3
33850,260,1.4645897769999998,0.906519663,good,3
33851,260,1.694214609,0.8046562270000001,good,2
33852,261,1.0,1.0,Indoor,2
33853,261,2.299916178,1.293036388,Indoor,5
33854,261,0.85634137,3.447827696,Indoor,2
33855,261,1.113878594,2.1036357569999997,Indoor,5
33856,261,2.079011007,1.079335266,Indoor,1
33857,261,1.278348621,2.280112814,Mild,4
33858,261,3.020846855,0.589181793,Indoor,8
33859,261,2.719443695,0.74672082,Indoor,5
33860,261,0.361182976,4.952787804,Indoor,1
33861,261,1.363211037,2.292535193,Indoor,2
33862,261,2.3433690719999998,1.244246626,Indoor,3
33863,261,1.324058295,2.0313977690000002,Indoor,4
33864,261,2.4962389259999997,0.793954155,Indoor,4
33865,261,1.297695772,2.163236111,Cold,3
33866,261,1.622639875,1.66594127,Indoor,4
33867,261,1.16027359,2.004688278,Indoor,5
33868,261,2.18784182,1.091309356,Indoor,4
33869,261,4.414613322,0.323027719,Indoor,1
33870,261,2.080133195,1.279879142,Indoor,3
33871,261,2.172496241,1.069875733,Indoor,6
33872,261,1.7630971080000002,1.5084230790000002,Indoor,3
33873,261,0.90886489,2.009695711,Indoor,3
33874,261,1.004988837,2.172124121,Cold,4
33875,261,0.94703609,2.670592869,Cold,4
33876,261,3.6125753080000003,0.622237595,Indoor,5
33877,261,2.201376834,1.1462285079999999,Indoor,2
33878,261,2.149570802,1.178563488,Indoor,5
33879,261,2.005082798,1.5542356780000002,Indoor,1
33880,261,1.9698559119999999,1.4408743380000002,Indoor,1
33881,261,2.257049561,0.90365725,Cold,6
33882,261,0.785126295,2.890838398,Indoor,3
33883,261,1.4269691830000002,1.861127811,Indoor,2
33884,261,2.146004594,0.9128649959999999,Indoor,4
33885,261,2.739108828,0.8537526120000001,Indoor,6
33886,261,2.212162195,1.0037981759999999,Indoor,7
33887,261,1.5538266059999999,1.558796822,Indoor,7
33888,261,1.649040711,1.911832982,Indoor,1
33889,261,1.49281568,2.320398604,Indoor,2
33890,261,1.4437165630000002,2.3769998759999997,Indoor,5
33891,261,2.653781854,1.004443487,Cold,4
33892,261,1.484653945,1.9753725340000001,Indoor,1
33893,261,1.230057945,2.136333629,Indoor,4
33894,261,1.837247167,1.403539417,Indoor,3
33895,261,2.7048489210000004,0.7427631259999999,Indoor,1
33896,261,1.997384759,1.1904406090000001,Indoor,5
33897,261,1.918551467,1.217985327,Cold,4
33898,261,2.8058268180000003,0.8948313529999999,Indoor,2
33899,261,2.252980183,1.039261171,Indoor,5
33900,261,2.187239023,1.34126048,Indoor,2
33901,261,1.5344510969999998,1.689026261,Indoor,7
33902,261,1.291192117,2.0029365759999997,Indoor,3
33903,261,1.78313557,1.56133293,good,6
33904,261,2.302130788,1.026665463,Indoor,8
33905,261,1.622927305,1.404970922,Indoor,6
33906,261,1.244666032,1.759539589,Indoor,3
33907,261,2.379077021,1.0833376909999999,Indoor,4
33908,261,2.737877078,0.738563242,Indoor,3
33909,261,1.8049002230000002,1.267785593,Indoor,4
33910,261,2.206257763,1.13978195,Indoor,3
33911,261,2.187572604,1.145081148,Indoor,2
33912,261,2.197888099,1.130072462,Indoor,2
33913,261,2.745565861,1.086989895,Indoor,4
33914,261,2.168262375,1.106509163,Indoor,5
33915,261,1.7889468819999998,1.3282845970000001,Indoor,4
33916,261,2.268075204,1.107689492,Indoor,6
33917,261,2.1068296319999997,1.309418681,Indoor,1
33918,261,2.040906084,1.7178852119999999,Indoor,8
33919,261,2.413394306,1.0598840859999998,Indoor,7
33920,261,1.537816274,1.567794858,Indoor,2
33921,261,1.2901900990000001,2.139400147,Indoor,1
33922,261,1.829989151,1.75124485,Indoor,3
33923,261,2.335935502,0.8818209109999999,Indoor,1
33924,261,1.6297845869999998,1.5001855430000002,Mild,3
33925,261,0.798929676,2.663246165,Indoor,4
33926,261,1.9732736240000002,1.1964556709999998,Indoor,3
33927,261,1.726970401,1.273494699,Indoor,4
33928,261,1.708327339,1.6016759040000002,Indoor,1
33929,261,2.054105244,1.383633024,Indoor,2
33930,261,1.450605865,1.6615739680000001,Indoor,3
33931,261,2.117284214,0.855053886,Indoor,5
33932,261,1.5967617319999998,1.960430906,Indoor,4
33933,261,2.479594142,1.118767882,Indoor,3
33934,261,1.270549388,2.048773464,good,1
33935,261,1.060623226,2.777454474,Indoor,5
33936,261,2.8349690119999997,0.8704998909999999,rainy,4
33937,261,2.051777055,1.178350423,Indoor,2
33938,261,0.791300893,2.56537514,Indoor,4
33939,261,1.1076501159999999,1.982842899,Indoor,1
33940,261,2.590651219,0.79589985,Indoor,2
33941,261,2.546116097,1.064438686,Indoor,5
33942,261,1.271629434,2.409646915,Indoor,4
33943,261,1.167273633,2.096664054,Cold,5
33944,261,2.735793655,0.845465273,Indoor,2
33945,261,2.238061582,1.1945154359999999,Indoor,3
33946,261,1.204648699,2.164918349,Indoor,5
33947,261,2.877405491,0.80273256,Indoor,5
33948,261,1.640821616,2.0264062,Indoor,3
33949,261,1.3749719230000002,1.8847088319999998,Indoor,3
33950,261,1.8066032269999999,1.5547637140000001,Indoor,4
33951,261,2.938355933,0.795595225,Indoor,5
33952,261,1.606931144,1.515040545,snowy,5
33953,261,2.216630635,1.1929276009999998,Indoor,1
33954,261,2.2180412290000002,1.0372096990000002,Cold,3
33955,261,1.37228108,1.688520199,Indoor,3
33956,261,1.404557575,2.064760503,Indoor,5
33957,261,2.1824100619999998,1.280036373,Indoor,7
33958,261,1.473049197,2.354575343,Indoor,3
33959,261,2.367113146,1.23447788,Indoor,3
33960,261,1.674757634,1.159088243,Indoor,6
33961,261,1.377751225,2.088708158,Indoor,2
33962,261,0.987112668,3.029671057,Mild,1
33963,261,1.27601071,1.5443870880000001,Indoor,5
33964,261,4.13008351,0.518444365,Indoor,4
33965,261,0.971185415,2.13973579,Indoor,4
33966,261,1.526991161,1.387104029,good,5
33967,261,1.677129619,1.425732175,Indoor,5
33968,261,1.7210364519999999,1.683329589,Indoor,4
33969,261,2.476396444,0.9017202440000001,Indoor,4
33970,261,2.002662616,1.021498204,Indoor,4
33971,261,2.197821544,1.431383081,Indoor,2
33972,261,2.335799829,1.044774764,Indoor,6
33973,261,2.60874253,0.8587819590000001,Indoor,4
33974,261,1.045857392,2.347618815,snowy,2
33975,261,2.550322978,0.792561883,Indoor,6
33976,261,1.30901268,1.797334859,Indoor,6
33977,262,1.425445707,1.270025386,Cold,1
33978,262,1.095857501,1.279383269,good,2
33979,262,1.301958472,1.2657227070000001,good,2
33980,262,1.7065296330000002,0.8425900470000001,good,3
